shobi_code,shobi_name,inspired_by,brand,gender,status,new,shobi_url,identity_source_type,identity_source_url,identity_verified,identity_match_rule,secondary_identity_source,fragrantica_url,top_notes,heart_notes,base_notes,notes,season,image,description,last_built_utc
267-JOM EL,267-JOM EL,MIMOSA & CARDAMOM,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/mimosa-cardamon-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"267-JOM εμπνευσμένο από τις αρωματικές νότες MIMOSA & CARDAMON - JO MALONE. Είναι ένα απαλό, ζεστό λουλουδάτο άρωμα με πικάντικο, κρεμώδη και ελαφρώς πουδρένιο χαρακτήρα.",2026-08-17T14:04:44+00:00
266-JOM EL,MIDNIGHT BLACK TEA - JO MALONE,MIDNIGHT BLACK TEA - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/midnight-black-tea-jo-malone-τυπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Jo-Malone-London/Midnight-Black-Tea-36750.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/36750.avif,"266-JOM εμπνευσμένο από τις αρωματικές νότες του MIDNIGHT BLACK TEA - JO MALONE. Ένα βαθύ, ζεστό, ρητινώδες και ελαφρώς καπνιστό άρωμα με πλούσιες κεχριμπαρένιες και ξυλώδεις νότες.",2026-08-17T14:04:44+00:00
265-JOM EL,Lotus Blossom και του Water Lily Jo Malone,Lotus Blossom και του Water Lily Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/lotus-blossom-water-lilly-jo-malone-αρωμα-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,265-JOM Εμπνευσμένο από τις αρωματικές νότες του Lotus Blossom και του Water Lily Jo Malone. Ένα λουλουδάτο άρωμα για γυναίκες.,2026-08-17T14:04:44+00:00
264-JOM EL,264-JOM EL,LIME BASIL & MANDARIN,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/lime-basil-mandarin-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"264-JOM εμπνευσμένο από τις αρωματικές νότες LIME BASIL & MANDARIN - JO MALONE. Ένα φρέσκο, ζωντανό άρωμα εσπεριδοειδών-βοτάνων.",2026-08-17T14:04:44+00:00
263-JOM EL,JADE LEAF TEA - JO MALONE,JADE LEAF TEA - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/263-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Jo-Malone-London/Jade-Leaf-Tea-36751.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/36751.avif,"263-JOM εμπνευσμένο από τις αρωματικές νότες του JADE LEAF TEA - JO MALONE. Ένα πράσινο, φρέσκο άρωμα εμπνευσμένο από τσάι.",2026-08-17T14:04:44+00:00
262-JOM EL,262-JOM EL,IRIS & LADY MOORE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/262-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"262-JOM εμπνευσμένο από τις αρωματικές νότες των IRIS & LADY MOORE - JO MALONE. Ένα απαλό, κομψό λουλουδάτο ξυλώδες άρωμα.",2026-08-17T14:04:44+00:00
261-JOM EL,INCENSE & EMBERS - JO MALONE,INCENSE & EMBERS - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/incense-embers-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"261-JOM εμπνευσμένο από τις αρωματικές νότες του INCENSE & EMBERS - JO MALONE. Μια πλούσια, καπνιστή και ατμοσφαιρική εμπειρία θυμιάματος με ζεστό, πικάντικο και ξυλώδες βάθος.",2026-08-17T14:04:44+00:00
260-JOM EL,INCENSE CEDRAT - JO MALONE,INCENSE CEDRAT - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/incense-cedrat-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"260-JOM εμπνευσμένο από τις αρωματικές νότες του INCENSE CEDRAT - JO MALONE. Είναι ένα ζεστό, κεχριμπαρένιο-καπνιστό, ρητινώδες, unisex άρωμα.",2026-08-17T14:04:44+00:00
259-JOM EL,259-JOM EL,HONEYSUCKLE & JASMINE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/honeysuckle-jasmine-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"259-JOM εμπνευσμένο από τις αρωματικές νότες HONEYSUCKLE & JASMINE - JO MALONE. Είναι ένα ελαφρύ, φρέσκο, λουλουδάτο και απαλά θηλυκό άρωμα.",2026-08-17T14:04:44+00:00
258-JOM EL,GREEN TOMATO LEAF - JO MALONE,GREEN TOMATO LEAF - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/green-tomato-leaf-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"258-JOM εμπνευσμένο από τις αρωματικές νότες του GREEN TOMATO LEAF - JO MALONE. Ένα πράσινο, φρέσκο ​​και υποβλητικό άρωμα φύσης και κήπων.",2026-08-17T14:04:44+00:00
257-JOM EL,257-JOM EL,GREEN ORANGE & CORIANDER,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/257-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"257-JOM εμπνευσμένο από τις αρωματικές νότες GREEN ORANGE & CORIANDER - JO MALONE. Είναι ένα φρέσκο, αρωματικό άρωμα πράσινων εσπεριδοειδών με μια γήινη, πικάντικη πινελιά.",2026-08-17T14:04:44+00:00
256-JOM EL,GRAPEFRUIT - JO MALONE,GRAPEFRUIT - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/grapefruit-jo-malone-aroma-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Jo-Malone-London/Grapefruit-5584.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/5584.avif,"256-JOM εμπνευσμένο από τις αρωματικές νότες του GRAPEFRUIT - JO MALONE. Unisex άρωμα, ελαφρύ, ευκολοφόρετο και αναζωογονητικό.",2026-08-17T14:04:44+00:00
255-JOM EL,GOLDEN NEEDLE TEA - JO MALONE,GOLDEN NEEDLE TEA - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/golden-needle-tea-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Jo-Malone-London/Golden-Needle-Tea-36752.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/36752.avif,"255-JOM εμπνευσμένο από τις αρωματικές νότες του GOLDEN NEEDLE TEA - JO MALONE. Είναι ένα μοναδικό, ζεστό και ελαφρώς μυστηριώδες άρωμα.",2026-08-17T14:04:44+00:00
254-JOM EL,GARDENIA - JO MALONE,GARDENIA - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/254-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"254-JOM εμπνευσμένο από τις αρωματικές νότες του GARDENIA - JO MALONE. Λευκό λουλουδάτο, κίτρινο λουλουδάτο, γαλακτώδες, γλυκό, λουλουδάτο.",2026-08-17T14:04:44+00:00
253-JOM EL,FRENCH LIME BLOSSOM - JO MALONE,FRENCH LIME BLOSSOM - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/253-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Jo-Malone-London/French-Lime-Blossom-5580.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/5580.avif,253-JOM EL εμπνευσμένο από τις αρωματικές νότες του FRENCH LIME BLOSSOM - JO MALONE.,2026-08-17T14:04:44+00:00
252-JOM EL,252-JOM EL,FRANGIPANI FLOWER COLOGNE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/frangipani-flower-cologne-jo-malone-london-u-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://www.fragrantica.com/perfume/Jo-Malone-London/Frangipani-Flower-Cologne-54458.html,Lemon | Solar Notes,Frangipani | Ylang-Ylang | Jasmine,Sandalwood | Benzoin,Lemon | Solar Notes | Frangipani | Ylang-Ylang | Jasmine | Sandalwood | Benzoin,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/54458.avif,252-JOM Εμπνευσμένο από τις αρωματικές νότες της κολόνιας Frangipani Flower Cologne Jo Malone. Ένα λουλουδάτο άρωμα για γυναίκες και άνδρες.,2026-08-17T14:04:44+00:00
251-JOM EL,ENGLISH PEAR & FREESIA - JO MALONE,ENGLISH PEAR & FREESIA - JO MALONE,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/251-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"251-JOM εμπνευσμένο από τις αρωματικές νότες του ENGLISH PEAR & FREESIA - JO MALONE. Μια φρέσκια φρουτώδης αρχή, απαλή λουλουδάτη μέση και ζεστή, καθαρή ατμόσφαιρα βάσης.",2026-08-17T14:04:44+00:00
250-JOM EL,250-JOM EL,ENGLISH OAK & HAZELNUT,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/250-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://www.fragrantica.com/perfume/jo-malone-london/english-oak-hazelnut-46187.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/46187.avif,"250-JOM Εμπνευσμένο από τις αρωματικές νότες English Oak & Hazelnut - Jo Malone. Είναι ένα ξυλώδες, γήινο και φυσικά ζεστό unisex άρωμα.",2026-08-17T14:04:44+00:00
249-JOM EL,249-JOM EL,EARL GREY & CUCUMBER,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/249-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"249-JOM Εμπνευσμένο από τις αρωματικές νότες των Earl Grey & Cucumber - Jo Malone. Unisex άρωμα, φρέσκο, καθαρό και αρωματικό.",2026-08-17T14:04:44+00:00
248-JOM EL,248-JOM EL,DARK AMBER & GINGER LILY,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/dark-amber-ginger-lily-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"248-JOM Εμπνευσμένο από τις αρωματικές νότες Dark Amber & Ginger Lily - Jo Malone. Πικάντικο, Λουλουδάτο, Ζεστό & Ξυλώδες",2026-08-17T14:04:44+00:00
247-JOM EL,Carrot blossom & Fennel - Jo Malone,Carrot blossom & Fennel - Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/aroma-poudra#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/jo-malone-london/carrot-blossom-fennel-35881.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/35881.avif,"247-JOM Εμπνευσμένο από τις αρωματικές νότες του Carrot blossom & Fennel - Jo Malone. Πράσινο, φρέσκο, ελαφριές λουλουδένιες και φρουτώδεις πινελιές.",2026-08-17T14:04:44+00:00
246-JOM EL,Bronze Wood & Leather από την Jo Malone London,Bronze Wood & Leather από την Jo Malone London,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/bronze-wood-leather-jo-malone-άρωμα-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,246-JOM Εμπνευσμένο από τις αρωματικές νότες του Bronze Wood & Leather από την Jo Malone London. Ένα άρωμα με νότες δέρματος για γυναίκες και άνδρες.,2026-08-17T14:04:44+00:00
245-JOM EL,245-JOM EL,BLUE AGAVA & CACAO,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/blue-agava-cacao-jo-malone-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,245-JOM Εμπνευσμένο από τις αρωματικές νότες Blue Agava & Cacao - Jo Malone. Ζεστό και ελαφρώς γκουρμέ-ανατολίτικο.,2026-08-17T14:04:44+00:00
244-JOM EL,Black Vetyver Cafe - Jo Malone,Black Vetyver Cafe - Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/αρωμα-τυπου-jo-malone#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Jo-Malone-London/Black-Vetyver-Cafe-8278.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/8278.avif,"244-JOM Εμπνευσμένο από τις αρωματικές νότες του Black Vetyver Cafe - Jo Malone. Ξυλώδες-πικάντικο και αρωματικό, με χαρακτήρα εμπνευσμένο από τον καφέ.",2026-08-17T14:04:44+00:00
243-JOM EL,Black Cedarwood & Juniper - Jo Malone,Black Cedarwood & Juniper - Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/243-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"243-JOM Εμπνευσμένο από τις αρωματικές νότες του Black Cedarwood & Juniper - Jo Malone. Unisex άρωμα, ατμοσφαιρικό και ξυλώδες.",2026-08-17T14:04:44+00:00
242-JOM EL,Blackberry & Bay - Jo Malone,Blackberry & Bay - Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/242-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"242-JOM Εμπνευσμένο από τις αρωματικές νότες του Blackberry & Bay - Jo Malone. Unisex άρωμα, φρέσκο ​​και πράσινο-φρουτώδες",2026-08-17T14:04:44+00:00
241-JOM EL,241-JOM EL,BASIL & NEROLI,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/241-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"241-JOM Εμπνευσμένο από τις αρωματικές νότες Basil & Nerolί - Jo Malone. Φρέσκο, πράσινο, αρωματικό και αναζωογονητικό με μια δροσερή αίσθηση κατά την διάρκεια της ημέρας.",2026-08-17T14:04:44+00:00
240-JOM EL,240-JOM EL,AMBER & PATCHOULI,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/240-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,"240-JOM Εμπνευσμένο από τις αρωματικές νότες Amber & Patchouli - Jo Malone. Ζεστό, ξυλώδες, βαθύ και ελαφρώς πικάντικο από την αρχή.",2026-08-17T14:04:44+00:00
239-JOM EL,239-JOM EL,AMBER & LAVENDER,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/239-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,239-JOM Εμπνευσμένο από τις αρωματικές νότες Amber & Lavender - Jo Malone. Φρέσκο ​​και αρωματικό άρωμα.,2026-08-17T14:04:44+00:00
238-JOM EL,A Shot Of Oud Over Mango - Jo Malone,A Shot Of Oud Over Mango - Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/238-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"238-JOM Εμπνευσμένο από τις αρωματικές νότες του A Shot Of Oud Over Mango - Jo Malone. Unisex άρωμα, ζεστό, καπνιστό και εκλεπτυσμένο.",2026-08-17T14:04:44+00:00
237-JOM EL,A Shot Of Thai Over Mango - Jo Malone,A Shot Of Thai Over Mango - Jo Malone,Jo Malone London,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/237-jom-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"237-JOM Εμπνευσμένο από τις αρωματικές νότες του A Shot Of Thai Over Mango - Jo Malone. Unisex άρωμα, φρέσκο, φρουτώδες, ιδανικό για καθημερινή χρήση.",2026-08-17T14:04:44+00:00
236-IND EL,236-IND EL,ZUM FRANKINCENSE & MYRRH,Indigo Wild,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/236-ind-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,ZUM FRANKINCENSE & MYRRH - INDIGO WILD.,2026-08-17T14:04:44+00:00
235-HOLL EL,235-HOLL EL,SOCAL,Hollister,men,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/235-holl-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,Φρουτώδες Λουλουδένιο,2026-08-17T14:04:44+00:00
234-ESCE EL,ESCENTRIC 04,ESCENTRIC 04,Escentric Molecules,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/234-esce-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Εμπνευσμένο από τις αρωματικές νότες του ESCENTRIC 04.,2026-08-17T14:04:44+00:00
233-ESCE EL,233-ESCE EL,ESCENTRIC 02,Escentric Molecules,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/escentric-02-molecules-άρωμα-τύπου#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,Εμπνευσμένο άρωμα ESCENTRIC 02. Ανατολίτικο άρωμα για γυναίκες και άνδρες. Το άρωμα περιέχει Αμπροξάν.,2026-08-17T14:04:44+00:00
232-ESCE EL,ESCENTRIC 01 - ESCENTRIC MOLECULES,ESCENTRIC 01 - ESCENTRIC MOLECULES,Escentric Molecules,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/232-esce-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Εμπνευσμένο από τις αρωματικές νότες του ESCENTRIC 01 - ESCENTRIC MOLECULES.Unisex άρωμα ξυλώδες, μοσχοβολιστό, εσπεριδοειδές, κεχριμπάρι, απαλό πικάντικο, ίριδα, πουδρένιο, αρωματικό, βιολέτα.",2026-08-17T14:04:44+00:00
231-DIP EL,αρώματος Oud Palao,αρώματος Oud Palao,Diptyque,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/231-dip-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,231-DIP EL εμπνευσμένο από τις νότες του αρώματος Oud Palao. Άρωμα για γυναίκες και άνδρες.,2026-08-17T14:04:44+00:00
