shobi_code,shobi_name,inspired_by,brand,gender,status,new,shobi_url,identity_source_type,identity_source_url,identity_verified,identity_match_rule,secondary_identity_source,fragrantica_url,top_notes,heart_notes,base_notes,notes,season,image,description,last_built_utc
723-GUL WP,X CLASSIQUE,X CLASSIQUE,Jean Paul Gaultier,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/723-gul-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-x-7800.html,bergamot | mandarin orange,african orange flower | iris | peony,virginia cedar | vanille,bergamot | mandarin orange | african orange flower | iris | peony | virginia cedar | vanille,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/7800.avif,Fragrances For Women 723-GUL WP WP289 1 Reviews From €9.00 723-GUL Inspired by the fragrance notes of X CLASSIQUE. Add to cart,2026-08-17T14:04:44+00:00
722-GUL WP,La Belle,La Belle,Jean Paul Gaultier,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/722-gul-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://thescentbase.com/it/perfumes/jean-paul-gaultier/la-belle,Bergamot | Pear,Floral Notes | Leather,Amber | Musk | Vanilla | Vetiver,Bergamot | Pear | Floral Notes | Leather | Amber | Musk | Vanilla | Vetiver,,,Fragrances For Women 722-GUL WP WP546 3 Reviews From €9.00 722-GUL Inspired by the fragrance notes of La Belle. Amber Vanilla fragrance for women. Add to cart,2026-08-17T14:04:44+00:00
721-GUL WP,CLASSIQUE ESSENCE DE PARFUM,CLASSIQUE ESSENCE DE PARFUM,Jean Paul Gaultier,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/721-gul-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://thescentbase.com/it/perfumes/jean-paul-gaultier/classique-essence-de-parfum,Aldehydes | Ginger | Tangerine,Jasmine Sambac | Orange Blossom,Benzoin | Cashmere Wood | Vanilla | Whipped Cream | Woody Notes,Aldehydes | Ginger | Tangerine | Jasmine Sambac | Orange Blossom | Benzoin | Cashmere Wood | Vanilla | Whipped Cream | Woody Notes,,,Fragrances For Women 721-GUL WP WP288 From €9.00 721-GUL Inspired by the fragrance notes of CLASSIQUE ESSENCE DE PARFUM. Add to cart,2026-08-17T14:04:44+00:00
719-ISS WP,PLEATS PLEASE - ISSEY MIYAKE,PLEATS PLEASE - ISSEY MIYAKE,Issey Miyake,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/719-iss-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 719-ISS WP WP286 1 Reviews From €9.00 719-ISS Inspired by the fragrance notes of PLEATS PLEASE - ISSEY MIYAKE. View,2026-08-17T14:04:44+00:00
718-ISS WP,L'EAU D' ISSEY,L'EAU D' ISSEY,Issey Miyake,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/718-iss-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 718-ISS WP WP285 From €9.00 718-ISS Inspired by the fragrance notes of L'EAU D' ISSEY. Add to cart,2026-08-17T14:04:44+00:00
717-ISS WP,CLASSIC - ISSEY MIYAKE,CLASSIC - ISSEY MIYAKE,Issey Miyake,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/717-iss-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 717-ISS WP WP284 From €9.00 717-ISS Inspired by the fragrance notes of CLASSIC - ISSEY MIYAKE. View,2026-08-17T14:04:44+00:00
716-ISS W,A SCENT - ISSEY MIYAKE,A SCENT - ISSEY MIYAKE,Issey Miyake,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/716-iss-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 716-ISS W WP283 From €9.00 716-ISS Inspired by the fragrance notes of A SCENT - ISSEY MIYAKE. Add to cart,2026-08-17T14:04:44+00:00
715-HUG WP,WOMAN EXTREME - HUGO BOSS,WOMAN EXTREME - HUGO BOSS,Hugo Boss,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/715-hug-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 715-HUG WP WP282 From €9.00 715-HUG Inspired by the fragrance notes of WOMAN EXTREME - HUGO BOSS. Add to cart,2026-08-17T14:04:44+00:00
714-HUG WP,THE SCENT FOR HER - HUGO BOSS,THE SCENT FOR HER - HUGO BOSS,Hugo Boss,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/714-hug-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/hugo-boss/boss-the-scent-for-her-38998.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/38998.avif,Fragrances For Women 714-HUG WP WP281 From €9.00 714-HUG Inspired by the fragrance notes of THE SCENT FOR HER - HUGO BOSS. Add to cart,2026-08-17T14:04:44+00:00
713-HUG WP,MA VIE - HUGO BOSS,MA VIE - HUGO BOSS,Hugo Boss,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/713-hug-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 713-HUG WP WP280 From €9.00 713-HUG Inspired by the fragrance notes of MA VIE - HUGO BOSS. Add to cart,2026-08-17T14:04:44+00:00
712-HUG WP,HUGO BOSS WOMAN,HUGO BOSS WOMAN,Hugo Boss,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/712-hug-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 712-HUG WP WP279 From €9.00 712-HUG Inspired by the fragrance notes of HUGO BOSS WOMAN. Add to cart,2026-08-17T14:04:44+00:00
711-HUG WP,BOSS ORANGE FEMME - HUGO BOSS,BOSS ORANGE FEMME - HUGO BOSS,Hugo Boss,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/711-hug-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 711-HUG WP WP278 From €9.00 711-HUG Inspired by the fragrance notes of BOSS ORANGE FEMME - HUGO BOSS. Add to cart,2026-08-17T14:04:44+00:00
710-HUG WP,BOSS JOUR - HUGO BOSS,BOSS JOUR - HUGO BOSS,Hugo Boss,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/710-hug-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Jour-Pour-Femme-18385.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/18385.avif,Fragrances For Women 710-HUG WP WP277 From €9.00 710-HUG Inspired by the fragrance notes of BOSS JOUR - HUGO BOSS. Add to cart,2026-08-17T14:04:44+00:00
709-HER W,VOYAGE D'HERMES - HERMES,VOYAGE D'HERMES - HERMES,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/709-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 709-HER W WP276 From €9.00 709-HER W Inspired by the fragrance notes of VOYAGE D'HERMES - HERMES. Add to cart,2026-08-17T14:04:44+00:00
708-HER W,UN JARDIN SUR LE NIL - HERMES Unisex,UN JARDIN SUR LE NIL - HERMES Unisex,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/708-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/hermes/un-jardin-sur-le-nil-18.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/18.avif,Fragrances For Women 708-HER W WP275 1 Reviews From €9.00 708-HER W Inspired by the fragrance notes of UN JARDIN SUR LE NIL - HERMES Unisex. Add to cart,2026-08-17T14:04:44+00:00
707-HER W,TWILLY D'HERMES,TWILLY D'HERMES,Hermes,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/707-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/hermes/twilly-d-hermes-46145.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/46145.avif,Fragrances For Women 707-HER W WP274 From €9.00 707-HER W Inspired by the fragrance notes of TWILLY D'HERMES. Add to cart,2026-08-17T14:04:44+00:00
706-HER W,OSMANTHE YUNNAN - HERMES,OSMANTHE YUNNAN - HERMES,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/706-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 706-HER W WP273 1 Reviews From €9.00 706-HER W Inspired by the fragrance notes of OSMANTHE YUNNAN - HERMES.Floral Fruity fragrance for women and men. Add to cart,2026-08-17T14:04:44+00:00
705-HER W,LE JARDIN DE MONSIEUR LI - HERMES,LE JARDIN DE MONSIEUR LI - HERMES,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/705-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 705-HER W WP272 From €9.00 705-HER W Inspired by the fragrance notes of LE JARDIN DE MONSIEUR LI - HERMES. Add to cart,2026-08-17T14:04:44+00:00
704-HER W,L'AMBRE DES MERVEILLES - HERMES,L'AMBRE DES MERVEILLES - HERMES,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/704-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 704-HER W WP271 From €9.00 704-HER W Inspired by the fragrance notes of L'AMBRE DES MERVEILLES - HERMES. Add to cart,2026-08-17T14:04:44+00:00
703-HER W,KELLY CALECHE - HERMES,KELLY CALECHE - HERMES,Hermes,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/703-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/hermes/kelly-caleche-1335.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/1335.avif,Fragrances For Women 703-HER W WP605 From €9.00 703-HER W Inspired by the fragrance notes of KELLY CALECHE - HERMES. Add to cart,2026-08-17T14:04:44+00:00
702-HER W,JOUR D'HERMES,JOUR D'HERMES,Hermes,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/702-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 702-HER W WP270 From €9.00 702-HER W Inspired by the fragrance notes of JOUR D'HERMES. Add to cart,2026-08-17T14:04:44+00:00
701-HER WP,GALOP D'HERMES,GALOP D'HERMES,Hermes,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/701-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 701-HER W WP269 1 Reviews From €9.00 701-HER W Inspired by the fragrance notes of GALOP D'HERMES. Add to cart,2026-08-17T14:04:44+00:00
700-HER W,ELIXIR DES MERVEILLES - HERMES,ELIXIR DES MERVEILLES - HERMES,Hermes,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/700-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 700-HER W WP268 2 Reviews From €9.00 700-HER W Inspired by the fragrance notes of ELIXIR DES MERVEILLES - HERMES. Add to cart,2026-08-17T14:04:44+00:00
699-HER W,EAU DES MERVEILLES BLEUE - HERMES,EAU DES MERVEILLES BLEUE - HERMES,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/699-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Fragrances For Women 699-HER W WP530 From €9.00 699-HER W Inspired by the fragrance notes of EAU DES MERVEILLES BLEUE - HERMES. Fragrance marine, woody, aromatic, salty, aquatic. Add to cart",2026-08-17T14:04:44+00:00
698-HER W,EAU DES MERVEILLES,EAU DES MERVEILLES,Hermes,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/698-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/hermes/eau-des-merveilles-9.html,orange | elemi resin | lemon,amber | pepper | pink pepper | violet,fir | cedar | madagascar vetiver | oakmoss | benzoin,orange | elemi resin | lemon | amber | pepper | pink pepper | violet | fir | cedar | madagascar vetiver | oakmoss | benzoin,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/9.avif,Fragrances For Women 698-HER W WP267 From €9.00 698-HER W Inspired by the fragrance notes of EAU DES MERVEILLES. Add to cart,2026-08-17T14:04:44+00:00
697-HER W,AMBRE NARGUILE - HERMES,AMBRE NARGUILE - HERMES,Hermes,unisex,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/697-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 697-HER W WP266 1 Reviews From €9.00 697-HER Inspired by the fragrance notes of AMBRE NARGUILE - HERMES. Add to cart,2026-08-17T14:04:44+00:00
696-GLA WP,696-GLA WP,FIDJI,Guy Laroche,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/fidji-eau-de-toilette-guy-laroche-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,Fragrances For Women 696-GLA WP WP265 From €9.00 FIDJI - GUY LAROCHE. Add to cart,2026-08-17T14:04:44+00:00
695-GUE WP,695-GUE WP,DARE,Guess,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/dare-guess-similar-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://www.fragrantica.com/perfume/guess/guess-dare-26415.html,kumquat | pear blossom | lemon blossom,cactus flower | jasmine | wild rose,musk | coconut | woody notes,kumquat | pear blossom | lemon blossom | cactus flower | jasmine | wild rose | musk | coconut | woody notes,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/26415.avif,Fragrances For Women 695-GUE WP WP264 From €9.00 DARE - GUESS Similar fragrance Add to cart,2026-08-17T14:04:44+00:00
694-GUR W,TERRACOTTA LE PARFUM - GUERLAIN,TERRACOTTA LE PARFUM - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/694-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Fragrances For Women 694-GUR W WP544 3 Reviews From €9.00 694-GUR Inspired by the fragrance notes of TERRACOTTA LE PARFUM - GUERLAIN.It opens with accords of bergamot, coconut and tiare flower. Its heart includes white florals such as jasmine, ylang-ylang and orange blossom, laid on the sultry base of musk and vanilla. Add to cart",2026-08-17T14:04:44+00:00
693-GUR W,SHALIMAR PARFUM - GUERLAIN,SHALIMAR PARFUM - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/693-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 693-GUR W WP263 6 Reviews From €9.00 693-GUR Inspired by the fragrance notes of SHALIMAR PARFUM - GUERLAIN. Add to cart,2026-08-17T14:04:44+00:00
692-GUR W,SAMSARA - GUERLAIN,SAMSARA - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/692-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 692-GUR W WP262 1 Reviews From €9.00 692-GUR W Inspired by the fragrance notes of SAMSARA - GUERLAIN. Add to cart,2026-08-17T14:04:44+00:00
691-GUR W,MUGUET - GUERLAIN,MUGUET - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/691-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 691-GUR W WP261 1 Reviews From €9.00 691-GUR Inspired by the fragrance notes of MUGUET - GUERLAIN. Add to cart,2026-08-17T14:04:44+00:00
690-GUR W,MON GUERLAIN - GUERLAIN,MON GUERLAIN - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/690-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 690-GUR W WP260 1 Reviews From €9.00 690-GUR W Inspired by the fragrance notes of MON GUERLAIN - GUERLAIN. Add to cart,2026-08-17T14:04:44+00:00
689-GUR W,689-GUR W,MITSOUKO,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/689-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,Fragrances For Women 689-GUR W WP599 2 Reviews From €9.00 MITSOUKO EAU DE PARFUM - GUERLAIN TYPE Add to cart,2026-08-17T14:04:44+00:00
688-GUR W,L'INSTANT MAGIC - GUERLAIN,L'INSTANT MAGIC - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/688-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 688-GUR W WP259 From €9.00 688-GUR W Inspired by the fragrance notes of L'INSTANT MAGIC - GUERLAIN. Add to cart,2026-08-17T14:04:44+00:00
687-GUR W,L'INSTANT DE GUERLAIN - GUERLAIN,L'INSTANT DE GUERLAIN - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/687-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Fragrances For Women 687-GUR W WP565 From €9.00 687-GUR Inspired by the fragrance notes of L'INSTANT DE GUERLAIN - GUERLAIN.The perfume opens with fresh citrus notes – mandarin and bergamot as one fragrant composition, while the other one gives out the shine of white flowers – magnolia, ylang-ylang, and sambac jasmine. The sensuality comes later with vanilla, benzoin, and musk, which leave magical... Add to cart",2026-08-17T14:04:44+00:00
686-GUR W,INSOLENCE - GUERLAIN,INSOLENCE - GUERLAIN,Guerlain,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/686-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 686-GUR W WP258 3 Reviews From €9.00 686-GUR W Inspired by the fragrance notes of INSOLENCE - GUERLAIN. Add to cart,2026-08-17T14:04:44+00:00
